1.264316124834228516e+09, 2.155611769875071083e-28
1.264316124834472656e+09, -2.414158549732334896e-28
1.264316124834716797e+09, 5.004422664147723765e-28
1.264316124834960938e+09, -6.536535690682063588e-28
1.264316124835205078e+09, 9.431989732635240702e-28
1.264316124835449219e+09, -1.290832034618385520e-27
1.264316124835693359e+09, 1.596495803511478979e-27
1.264316124835937500e+09, -2.221974728376680356e-27
1.264316124836181641e+09, 2.530354187173698746e-27
1.264316124836425781e+09, -3.536794798921245216e-27
1.264316124836669922e+09, 3.839606805392859669e-27
1.264316124836914062e+09, -5.354765959140344834e-27
1.264316124837158203e+09, 5.655685637811317516e-27
1.264316124837402344e+09, -7.839887943362403778e-27
1.264316124837646484e+09, 8.166061531561670587e-27
1.264316124837890625e+09, -1.122579079839585223e-26
1.264316124838134766e+09, 1.164792363545782378e-26
1.264316124838378906e+09, -1.586069573385462488e-26
1.264316124838623047e+09, 1.653008787772956756e-26
1.264316124838867188e+09, -2.229323781633981342e-26
1.264316124839111328e+09, 2.351538506619808573e-26
1.264316124839355469e+09, -3.144998422096239291e-26
1.264316124839599609e+09, 3.384601385667514382e-26
1.264316124839843750e+09, -4.504310850559086022e-26
1.264316124840087891e+09, 4.995353906797339913e-26
1.264316124840332031e+09, -6.665008660715815070e-26
1.264316124840576172e+09, 7.734763653587819564e-26
1.264316124840820312e+09, -1.052338247987463932e-25
1.264316124841064453e+09, 1.317405555527198886e-25
1.264316124841308594e+09, -1.912631269498786039e-25
1.264316124841552734e+09, 2.820157216714972592e-25
1.264316124841796875e+09, -5.278546733564702540e-25
1.264316124842041016e+09, 1.697303636198894442e-24
1.264316124842285156e+09, 5.039555774166476346e-24
1.264316124842529297e+09, 3.104946710334548375e-24
1.264316124842773438e+09, 2.906200691387642684e-24
1.264316124843017578e+09, 1.386972174294269526e-24
1.264316124843261719e+09, 6.739064881169827702e-25
1.264316124843505859e+09, -9.210063072237414048e-25
1.264316124843750000e+09, -1.986355498401777876e-24
1.264316124843994141e+09, -3.758391104843056489e-24
1.264316124844238281e+09, -5.138784653945417955e-24
1.264316124844482422e+09, -7.129434072329179820e-24
1.264316124844726562e+09, -8.813061441419620133e-24
1.264316124844970703e+09, -1.104293102588091817e-23
1.264316124845214844e+09, -1.302388624794894370e-23
1.264316124845458984e+09, -1.550204361119446541e-23
1.264316124845703125e+09, -1.777396642909241341e-23
1.264316124845947266e+09, -2.050081236191788840e-23
1.264316124846191406e+09, -2.305407350561045520e-23
1.264316124846435547e+09, -2.602225561164385139e-23
1.264316124846679688e+09, -2.884241430499078312e-23
1.264316124846923828e+09, -3.203704491871768365e-23
1.264316124847167969e+09, -3.510388055530852333e-23
1.264316124847412109e+09, -3.850250517576488828e-23
1.264316124847656250e+09, -4.178937293897784611e-23
1.264316124847900391e+09, -4.536187776561511857e-23
1.264316124848144531e+09, -4.883529066944965478e-23
1.264316124848388672e+09, -5.254384224146713104e-23
1.264316124848632812e+09, -5.616324187622635233e-23
1.264316124848876953e+09, -5.996231124164982801e-23
1.264316124849121094e+09, -6.368001414657100867e-23
1.264316124849365234e+09, -6.751651786789861975e-23
1.264316124849609375e+09, -7.127783425639005002e-23
1.264316124849853516e+09, -7.509141400234966207e-23
1.264316124850097656e+09, -7.883494119424963205e-23
1.264316124850341797e+09, -8.255839732535282895e-23
1.264316124850585938e+09, -8.621295591153226216e-23
1.264316124850830078e+09, -8.978691015273053828e-23
1.264316124851074219e+09, -9.326091264784159402e-23
1.264316124851318359e+09, -9.661503095775319090e-23
1.264316124851562500e+09, -9.982881047238905314e-23
1.264316124851806641e+09, -1.028813427237757784e-22
1.264316124852050781e+09, -1.057513387726784425e-22
1.264316124852294922e+09, -1.084172071769438673e-22
1.264316124852539062e+09, -1.108571370866699995e-22
1.264316124852783203e+09, -1.130491855449856863e-22
1.264316124853027344e+09, -1.149713691695161304e-22
1.264316124853271484e+09, -1.166017597766278448e-22
1.264316124853515625e+09, -1.179185836459479442e-22
1.264316124853759766e+09, -1.189003240587555990e-22
1.264316124854003906e+09, -1.195258269391345557e-22
1.264316124854248047e+09, -1.197744085683888897e-22
1.264316124854492188e+09, -1.196259660845796241e-22
1.264316124854736328e+09, -1.190610890068542183e-22
1.264316124854980469e+09, -1.180611722813597147e-22
1.264316124855224609e+09, -1.166085298789705008e-22
1.264316124855468750e+09, -1.146865085495946711e-22
1.264316124855712891e+09, -1.122796014066604098e-22
1.264316124855957031e+09, -1.093735604798467907e-22
1.264316124856201172e+09, -1.059555077008223504e-22
1.264316124856445312e+09, -1.020140441026055490e-22
1.264316124856689453e+09, -9.753935611613075257e-23
1.264316124856933594e+09, -9.252331873992304675e-23
1.264316124857177734e+09, -8.695959505841526958e-23
1.264316124857421875e+09, -8.084373106972265065e-23
1.264316124857666016e+09, -7.417324572230798776e-23
1.264316124857910156e+09, -6.694771537366092568e-23
1.264316124858154297e+09, -5.916885176831248601e-23
1.264316124858398438e+09, -5.084057337082010438e-23
1.264316124858642578e+09, -4.196906981653975960e-23
1.264316124858886719e+09, -3.256285853283995650e-23
1.264316124859130859e+09, -2.263283293346420018e-23
1.264316124859375000e+09, -1.219230178127395626e-23
1.264316124859619141e+09, -1.257019423876910399e-24
1.264316124859863281e+09, 1.015479373372723158e-23
1.264316124860107422e+09, 2.202244073085007958e-23
1.264316124860351562e+09, 3.432274802414321750e-23
1.264316124860595703e+09, 4.703007610949403112e-23
1.264316124860839844e+09, 6.011634122436537039e-23
1.264316124861083984e+09, 7.355104810764642082e-23
1.264316124861328125e+09, 8.730133465413889536e-23
1.264316124861572266e+09, 1.013320280878388678e-22
1.264316124861816406e+09, 1.156057120273063259e-22
1.264316124862060547e+09, 1.300828052654087317e-22
1.264316124862304688e+09, 1.447216523963261023e-22
1.264316124862548828e+09, 1.594786259351190925e-22
1.264316124862792969e+09, 1.743082401247943279e-22
1.264316124863037109e+09, 1.891632753758383349e-22
1.264316124863281250e+09, 2.039949144177781489e-22
1.264316124863525391e+09, 2.187528882411549332e-22
1.264316124863769531e+09, 2.333856330565169331e-22
1.264316124864013672e+09, 2.478404566254193222e-22
1.264316124864257812e+09, 2.620637142036116374e-22
1.264316124864501953e+09, 2.760009933286526793e-22
1.264316124864746094e+09, 2.895973070957351842e-22
1.264316124864990234e+09, 3.027972946427529798e-22
1.264316124865234375e+09, 3.155454274286972100e-22
1.264316124865478516e+09, 3.277862232321427882e-22
1.264316124865722656e+09, 3.394644647426364887e-22
1.264316124865966797e+09, 3.505254227740831206e-22
1.264316124866210938e+09, 3.609150835360855623e-22
1.264316124866455078e+09, 3.705803780530961162e-22
1.264316124866699219e+09, 3.794694135951167723e-22
1.264316124866943359e+09, 3.875317060545925853e-22
1.264316124867187500e+09, 3.947184117093851652e-22
1.264316124867431641e+09, 4.009825583154583181e-22
1.264316124867675781e+09, 4.062792734752140466e-22
1.264316124867919922e+09, 4.105660095239654765e-22
1.264316124868164062e+09, 4.138027644801791636e-22
1.264316124868408203e+09, 4.159522964546966716e-22
1.264316124868652344e+09, 4.169803329825694372e-22
1.264316124868896484e+09, 4.168557714828233160e-22
1.264316124869140625e+09, 4.155508720381851889e-22
1.264316124869384766e+09, 4.130414405158696305e-22
1.264316124869628906e+09, 4.093069995344822328e-22
1.264316124869873047e+09, 4.043309505868472410e-22
1.264316124870117188e+09, 3.981007206965705592e-22
1.264316124870361328e+09, 3.906078973963458663e-22
1.264316124870605469e+09, 3.818483484384830236e-22
1.264316124870849609e+09, 3.718223270528851249e-22
1.264316124871093750e+09, 3.605345600419223612e-22
1.264316124871337891e+09, 3.479943196169346665e-22
1.264316124871582031e+09, 3.342154795231367758e-22
1.264316124871826172e+09, 3.192165520898969622e-22
1.264316124872070312e+09, 3.030207077633100006e-22
1.264316124872314453e+09, 2.856557750821374312e-22
1.264316124872558594e+09, 2.671542222403707428e-22
1.264316124872802734e+09, 2.475531189662368663e-22
1.264316124873046875e+09, 2.268940790744067280e-22
1.264316124873291016e+09, 2.052231833138551908e-22
1.264316124873535156e+09, 1.825908826312517443e-22
1.264316124873779297e+09, 1.590518820081968402e-22
1.264316124874023438e+09, 1.346650046682830033e-22
1.264316124874267578e+09, 1.094930358754333681e-22
1.264316124874511719e+09, 8.360254870737288000e-23
1.264316124874755859e+09, 5.706371474429948634e-23
1.264316124875000000e+09, 2.995009423748273289e-23
1.264316124875244141e+09, 2.338410128777954127e-24
1.264316124875488281e+09, -2.569169512475666097e-23
1.264316124875732422e+09, -5.405791776538108435e-23
1.264316124875976562e+09, -8.267556604066214599e-23
1.264316124876220703e+09, -1.114578470293490013e-22
1.264316124876464844e+09, -1.403161663591619125e-22
1.264316124876708984e+09, -1.691604392638600056e-22
1.264316124876953125e+09, -1.978994124711249338e-22
1.264316124877197266e+09, -2.264409946349610674e-22
1.264316124877441406e+09, -2.546925972456271414e-22
1.264316124877685547e+09, -2.825614803110127443e-22
1.264316124877929688e+09, -3.099550998545084602e-22
1.264316124878173828e+09, -3.367814618768958894e-22
1.264316124878417969e+09, -3.629494776961138965e-22
1.264316124878662109e+09, -3.883693212140726977e-22
1.264316124878906250e+09, -4.129527840066667269e-22
1.264316124879150391e+09, -4.366136292003883481e-22
1.264316124879394531e+09, -4.592679401546762517e-22
1.264316124879638672e+09, -4.808344650431839732e-22
1.264316124879882812e+09, -5.012349527049865547e-22
1.264316124880126953e+09, -5.203944810928983907e-22
1.264316124880371094e+09, -5.382417751470946767e-22
1.264316124880615234e+09, -5.547095138074819683e-22
1.264316124880859375e+09, -5.697346239404165388e-22
1.264316124881103516e+09, -5.832585565106001442e-22
1.264316124881347656e+09, -5.952275487097825336e-22
1.264316124881591797e+09, -6.055928703558791421e-22
1.264316124881835938e+09, -6.143110509052643789e-22
1.264316124882080078e+09, -6.213440860031776673e-22
1.264316124882324219e+09, -6.266596263689526321e-22
1.264316124882568359e+09, -6.302311419307355719e-22
1.264316124882812500e+09, -6.320380657463206979e-22
1.264316124883056641e+09, -6.320659130062510887e-22
1.264316124883300781e+09, -6.303063773146433729e-22
1.264316124883544922e+09, -6.267574009603599212e-22
1.264316124883789062e+09, -6.214232212011861629e-22
1.264316124884033203e+09, -6.143143894120162845e-22
1.264316124884277344e+09, -6.055021929438275882e-22
1.264316124884521484e+09, -5.950604164774965929e-22
1.264316124884765625e+09, -5.830114121978130535e-22
1.264316124885009766e+09, -5.693819321840941656e-22
1.264316124885253906e+09, -5.542030861384724867e-22
1.264316124885498047e+09, -5.375102871542530360e-22
1.264316124885742188e+09, -5.193431845684257808e-22
1.264316124885986328e+09, -4.997455854760535325e-22
1.264316124886230469e+09, -4.787653650846455920e-22
1.264316124886474609e+09, -4.564543641338944824e-22
1.264316124886718750e+09, -4.328682762014847717e-22
1.264316124886962891e+09, -4.080665212482026910e-22
1.264316124887207031e+09, -3.821121073623962018e-22
1.264316124887451172e+09, -3.550714856136825721e-22
1.264316124887695312e+09, -3.270143941380915705e-22
1.264316124887939453e+09, -2.980136909849243535e-22
1.264316124888183594e+09, -2.681451769029518291e-22
1.264316124888427734e+09, -2.374874088468490977e-22
1.264316124888671875e+09, -2.061215040934922697e-22
1.264316124888916016e+09, -1.741309361132952604e-22
1.264316124889160156e+09, -1.416013218241242635e-22
1.264316124889404297e+09, -1.086202017212081990e-22
1.264316124889648438e+09, -7.527681234128092347e-23
1.264316124889892578e+09, -4.166185253106516118e-23
1.264316124890136719e+09, -7.867242412597771407e-24
1.264316124890380859e+09, 2.601412603976200970e-23
1.264316124890625000e+09, 5.988863682873138016e-23
1.264316124890869141e+09, 9.366220088174832026e-23
1.264316124891113281e+09, 1.272405140800793317e-22
1.264316124891357422e+09, 1.605293174215665148e-22
1.264316124891601562e+09, 1.934346596472177279e-22
1.264316124891845703e+09, 2.258631611783785687e-22
1.264316124892089844e+09, 2.577222787427548820e-22
1.264316124892333984e+09, 2.889205701329408003e-22
1.264316124892578125e+09, 3.193679581178566608e-22
1.264316124892822266e+09, 3.489759927169721204e-22
1.264316124893066406e+09, 3.776581115200571018e-22
1.264316124893310547e+09, 4.053298973628673874e-22
1.264316124893554688e+09, 4.319093347122779584e-22
1.264316124893798828e+09, 4.573170576229489942e-22
1.264316124894042969e+09, 4.814765883970117996e-22
1.264316124894287109e+09, 5.043145762839062340e-22
1.264316124894531250e+09, 5.257610276667951904e-22
1.264316124894775391e+09, 5.457495294184095421e-22
1.264316124895019531e+09, 5.642174640414854163e-22
1.264316124895263672e+09, 5.811062158073334382e-22
1.264316124895507812e+09, 5.963613679390928125e-22
1.264316124895751953e+09, 6.099328887436157965e-22
1.264316124895996094e+09, 6.217753072896485617e-22
1.264316124896240234e+09, 6.318478779763746973e-22
1.264316124896484375e+09, 6.401147325050397287e-22
1.264316124896728516e+09, 6.465450198657674046e-22
1.264316124896972656e+09, 6.511130320199239380e-22
1.264316124897216797e+09, 6.537983140723135128e-22
1.264316124897460938e+09, 6.545857630402073118e-22
1.264316124897705078e+09, 6.534657120002238707e-22
1.264316124897949219e+09, 6.504339986440331519e-22
1.264316124898193359e+09, 6.454920191534982442e-22
1.264316124898437500e+09, 6.386467662915384700e-22
1.264316124898681641e+09, 6.299108505570693874e-22
1.264316124898925781e+09, 6.193025068277607690e-22
1.264316124899169922e+09, 6.068455833429403653e-22
1.264316124899414062e+09, 5.925695138608467487e-22
1.264316124899658203e+09, 5.765092748134290870e-22
1.264316124899902344e+09, 5.587053214493622856e-22
1.264316124900146484e+09, 5.392035075550523657e-22
1.264316124900390625e+09, 5.180549954519498448e-22
1.264316124900634766e+09, 4.953161439375272460e-22
1.264316124900878906e+09, 4.710483825830945184e-22
1.264316124901123047e+09, 4.453180679481110424e-22
1.264316124901367188e+09, 4.181963238165783534e-22
1.264316124901611328e+09, 3.897588666631059813e-22
1.264316124901855469e+09, 3.600858151316464830e-22
1.264316124902099609e+09, 3.292614837196573716e-22
1.264316124902343750e+09, 2.973741635783313635e-22
1.264316124902587891e+09, 2.645158872710138650e-22
1.264316124902832031e+09, 2.307821814959181646e-22
1.264316124903076172e+09, 1.962718014126137256e-22
1.264316124903320312e+09, 1.610864541941824878e-22
1.264316124903564453e+09, 1.253305205780871024e-22
1.264316124903808594e+09, 8.911075937209468617e-23
1.264316124904052734e+09, 5.253600231529458318e-23
1.264316124904296875e+09, 1.571683823750110854e-23
1.264316124904541016e+09, -2.123471022030428282e-23
1.264316124904785156e+09, -5.820551853757608819e-23
1.264316124905029297e+09, -9.508169804861121453e-23
1.264316124905273438e+09, -1.317489406479946394e-22
1.264316124905517578e+09, -1.680928668007431849e-22
1.264316124905761719e+09, -2.039993807254344639e-22
1.264316124906005859e+09, -2.393550307373939729e-22
1.264316124906250000e+09, -2.740473628517652741e-22
1.264316124906494141e+09, -3.079652734242530989e-22
1.264316124906738281e+09, -3.409993671298020503e-22
1.264316124906982422e+09, -3.730423118604936775e-22
1.264316124907226562e+09, -4.039891920663790324e-22
1.264316124907470703e+09, -4.337378572980093954e-22
1.264316124907714844e+09, -4.621892667943129525e-22
1.264316124907958984e+09, -4.892478266695205777e-22
1.264316124908203125e+09, -5.148217218122254932e-22
1.264316124908447266e+09, -5.388232372985737961e-22
1.264316124908691406e+09, -5.611690750943314360e-22
1.264316124908935547e+09, -5.817806565689398553e-22
1.264316124909179688e+09, -6.005844062614371258e-22
1.264316124909423828e+09, -6.175120309719862093e-22
1.264316124909667969e+09, -6.325007820348714680e-22
1.264316124909912109e+09, -6.454937057887270080e-22
1.264316124910156250e+09, -6.564398762428783307e-22
1.264316124910400391e+09, -6.652946125040275340e-22
1.264316124910644531e+09, -6.720196771650849021e-22
1.264316124910888672e+09, -6.765834577253869865e-22
1.264316124911132812e+09, -6.789611274606420202e-22
1.264316124911376953e+09, -6.791347865655675768e-22
1.264316124911621094e+09, -6.770935815298307800e-22
1.264316124911865234e+09, -6.728338013957149010e-22
1.264316124912109375e+09, -6.663589550398183602e-22
1.264316124912353516e+09, -6.576798243669464820e-22
1.264316124912597656e+09, -6.468144967427092217e-22
1.264316124912841797e+09, -6.337883716879715560e-22
1.264316124913085938e+09, -6.186341447890648476e-22
1.264316124913330078e+09, -6.013917680663722821e-22
1.264316124913574219e+09, -5.821083842240774800e-22
1.264316124913818359e+09, -5.608382383036901729e-22
1.264316124914062500e+09, -5.376425636149311939e-22
1.264316124914306641e+09, -5.125894378033915950e-22
1.264316124914550781e+09, -4.857536184040323531e-22
1.264316124914794922e+09, -4.572163609692569114e-22
1.264316124915039062e+09, -4.270652087252463705e-22
1.264316124915283203e+09, -3.953937599797080235e-22
1.264316124915527344e+09, -3.623014099934251667e-22
1.264316124915771484e+09, -3.278930735319513109e-22
1.264316124916015625e+09, -2.922788822203709237e-22
1.264316124916259766e+09, -2.555738635347113779e-22
1.264316124916503906e+09, -2.178975970601329890e-22
1.264316124916748047e+09, -1.793738534377847573e-22
1.264316124916992188e+09, -1.401302076799175596e-22
1.264316124917236328e+09, -1.002976326321139906e-22
1.264316124917480469e+09, -6.001009232812657056e-23
1.264316124917724609e+09, -1.940411656816000481e-23
1.264316124917968750e+09, 2.138164349904015329e-23
1.264316124918212891e+09, 6.220687157368746894e-23
1.264316124918457031e+09, 1.029300544898877122e-22
1.264316124918701172e+09, 1.434089598802800520e-22
1.264316124918945312e+09, 1.835011229506006837e-22
1.264316124919189453e+09, 2.230643394803637105e-22
1.264316124919433594e+09, 2.619571648269019122e-22
1.264316124919677734e+09, 3.000394172104559545e-22
1.264316124919921875e+09, 3.371726919113189756e-22
1.264316124920166016e+09, 3.732208635566070308e-22
1.264316124920410156e+09, 4.080505766096296185e-22
1.264316124920654297e+09, 4.415317462736555206e-22
1.264316124920898438e+09, 4.735380505568308037e-22
1.264316124921142578e+09, 5.039474192100159962e-22
1.264316124921386719e+09, 5.326425109032770286e-22
1.264316124921630859e+09, 5.595111819078103619e-22
1.264316124921875000e+09, 5.844469408595653067e-22
1.264316124922119141e+09, 6.073493916176357857e-22
1.264316124922363281e+09, 6.281246567501937369e-22
1.264316124922607422e+09, 6.466857898910148471e-22
1.264316124922851562e+09, 6.629531655228455841e-22
1.264316124923095703e+09, 6.768548355164245325e-22
1.264316124923339844e+09, 6.883268721920958430e-22
1.264316124923583984e+09, 6.973136864151059684e-22
1.264316124923828125e+09, 7.037683216608993580e-22
1.264316124924072266e+09, 7.076527201004345176e-22
1.264316124924316406e+09, 7.089379594394960006e-22
1.264316124924560547e+09, 7.076044597624965029e-22
1.264316124924804688e+09, 7.036421586473721168e-22
1.264316124925048828e+09, 6.970506554309307007e-22
1.264316124925292969e+09, 6.878393175747551131e-22
1.264316124925537109e+09, 6.760273522938165327e-22
1.264316124925781250e+09, 6.616438401430595980e-22
1.264316124926025391e+09, 6.447277402498942350e-22
1.264316124926269531e+09, 6.253278557768880840e-22
1.264316124926513672e+09, 6.035027637984605879e-22
1.264316124926757812e+09, 5.793207053536768219e-22
1.264316124927001953e+09, 5.528594401938373634e-22
1.264316124927246094e+09, 5.242060606544077808e-22
1.264316124927490234e+09, 4.934567709897466257e-22
1.264316124927734375e+09, 4.607166241733608378e-22
1.264316124927978516e+09, 4.260992280700800335e-22
1.264316124928222656e+09, 3.897264002418597965e-22
1.264316124928466797e+09, 3.517277841828847366e-22
1.264316124928710938e+09, 3.122404498881580712e-22
1.264316124928955078e+09, 2.714084638769182718e-22
1.264316124929199219e+09, 2.293824110637039676e-22
1.264316124929443359e+09, 1.863188927719255519e-22
1.264316124929687500e+09, 1.423799857605503856e-22
1.264316124929931641e+09, 9.773268028556866090e-23
1.264316124930175781e+09, 5.254828085594014875e-23
1.264316124930419922e+09, 7.001792217405600835e-24
1.264316124930664062e+09, -3.872873193820730962e-23
1.264316124930908203e+09, -8.446284676649935977e-23
1.264316124931152344e+09, -1.300184267003369487e-22
1.264316124931396484e+09, -1.752123720324720539e-22
1.264316124931640625e+09, -2.198613058618822546e-22
1.264316124931884766e+09, -2.637822937475708151e-22
1.264316124932128906e+09, -3.067935892242670469e-22
1.264316124932373047e+09, -3.487153690361495954e-22
1.264316124932617188e+09, -3.893704955966023290e-22
1.264316124932861328e+09, -4.285852496760472116e-22
1.264316124933105469e+09, -4.661901047603869583e-22
1.264316124933349609e+09, -5.020204223127011984e-22
1.264316124933593750e+09, -5.359172365895735061e-22
1.264316124933837891e+09, -5.677280473968109542e-22
1.264316124934082031e+09, -5.973073688736639309e-22
1.264316124934326172e+09, -6.245174944048315283e-22
1.264316124934570312e+09, -6.492291850196629229e-22
1.264316124934814453e+09, -6.713222975762446026e-22
1.264316124935058594e+09, -6.906864014684153416e-22
1.264316124935302734e+09, -7.072213740118949405e-22
1.264316124935546875e+09, -7.208379583160680570e-22
1.264316124935791016e+09, -7.314582819412171530e-22
1.264316124936035156e+09, -7.390163263878320627e-22
1.264316124936279297e+09, -7.434583715548310419e-22
1.264316124936523438e+09, -7.447433884903713175e-22
1.264316124936767578e+09, -7.428433920959721665e-22
1.264316124937011719e+09, -7.377437376658843844e-22
1.264316124937255859e+09, -7.294433712718981814e-22
1.264316124937500000e+09, -7.179550230755838703e-22
1.264316124937744141e+09, -7.033053403517095462e-22
1.264316124937988281e+09, -6.855349546547042764e-22
1.264316124938232422e+09, -6.646985077906388178e-22
1.264316124938476562e+09, -6.408646138263525041e-22
1.264316124938720703e+09, -6.141157610032641852e-22
1.264316124938964844e+09, -5.845481495644070293e-22
1.264316124939208984e+09, -5.522714678109618499e-22
